filename,x,y,mean_brightness,std_brightness,min_brightness,max_brightness,valid_ratio,valid_mean,valid_std,is_valid,region_type
0000_0995_1006.png,995,1006,98.66694171012716,48.04663098099892,27,255,0.9993750519448138,98.71004729986,48.030708828624384,True,normal
0000_0995_1007.png,995,1007,64.07700244660073,51.27695797204078,23,255,0.9660214558053524,65.29497731827117,51.75055771822175,True,half_bg
0000_0996_0992.png,996,992,87.7386414483253,66.26273893028879,25,255,0.9693276393159906,89.5726846877735,66.48317052703142,True,normal
0000_0996_0993.png,996,993,102.35161650962019,48.32413732605698,27,255,0.9999586129695811,102.35463177894728,48.32286416888885,True,normal
0000_0996_0994.png,996,994,110.05270718188996,53.112985644385425,26,255,0.9998906821392952,110.06155458057756,53.10914730212905,True,normal
0000_0996_0995.png,996,995,113.67633135856467,56.17306286094091,28,255,0.9999883254030918,113.67730967292164,56.172661028550365,True,normal
0000_0996_0996.png,996,996,117.56921599692487,58.43750372349603,26,255,0.9998733715300865,117.58041409909356,58.432730224465,True,normal
0000_0996_0997.png,996,997,119.12047006160655,58.87956276455855,28,255,0.9999717420212766,119.12299441899539,58.87847965395995,True,normal
0000_0996_0998.png,996,998,120.59454053513547,60.161385672492855,27,255,0.9999014866605718,120.60350186176866,60.15757407482713,True,normal
0000_0996_0999.png,996,999,120.72844777208694,59.8199155625214,26,255,0.9999682747049534,120.73135224938633,59.818641663455516,True,normal
0000_0996_1000.png,996,1000,117.31287157423952,58.22173292918491,28,255,0.9999723913314494,117.31528466141319,58.22072535632477,True,normal
0000_0996_1001.png,996,1001,113.9981414924784,56.624266822531794,25,255,0.9998180503033577,114.01349382196875,56.617979445098015,True,normal
0000_0996_1002.png,996,1002,114.34647259651346,55.53801661592536,28,255,0.9998063497340426,114.36283294762035,55.53095086205207,True,normal
0000_0996_1003.png,996,1003,110.34378989361701,53.05410613221794,26,255,0.9995984536028922,110.37615470827448,53.04017479930445,True,normal
0000_0996_1004.png,996,1004,110.08378319273604,53.162140668344236,27,255,0.9993725326213431,110.13422728965183,53.140682849049135,True,normal
0000_0996_1005.png,996,1005,103.42168397294714,48.7449267877598,26,255,0.9987676222780918,103.51308010395176,48.70545083009386,True,normal
0000_0996_1006.png,996,1006,99.69339384038398,46.86326628681616,26,255,0.9987261183718418,99.78343647670252,46.82522292222326,True,normal
0000_0996_1007.png,996,1007,75.68243686107878,55.96725586428172,24,255,0.9791906088971077,76.66698946374065,56.14527880147462,True,half_bg
0000_0997_0992.png,997,992,110.34219242177112,75.59709154908504,24,255,0.9876362252742686,111.35461672447524,75.52184629285055,True,normal
0000_0997_0993.png,997,993,107.70286275660737,51.642445300851875,28,255,0.9999844295420546,107.70407463152276,51.64193411135623,True,normal
0000_0997_0994.png,997,994,116.38844362948804,54.44547325094087,28,255,0.9999793779089096,116.39022702065986,54.444618284932695,True,normal
0000_0997_0995.png,997,995,118.26573287639212,58.77348543421106,28,255,0.9999970521318151,118.26599320276732,58.77337648475533,True,normal
0000_0997_0996.png,997,996,123.46096086218002,58.126584100471064,28,255,0.9999779753989362,123.46302193220679,58.12556509199168,True,normal
0000_0997_0997.png,997,997,124.90348949675864,60.23505476321264,29,255,0.9999958314286902,124.90388534412395,60.23486828397452,True,normal
0000_0997_0998.png,997,998,124.69389087433511,59.352363000968346,28,255,0.9999753132272274,124.69623187823098,59.35122546196382,True,normal
0000_0997_0999.png,997,999,125.73447587682845,58.18228055209301,28,255,0.9999765209441489,125.73672669758079,58.181109262089805,True,normal
0000_0997_1000.png,997,1000,122.29511940814079,60.196357888155774,29,255,0.9999872865068151,122.29629338783072,60.19584009659557,True,normal
0000_0997_1001.png,997,1001,120.13937868808178,54.795745894507185,28,255,0.9999185894905253,120.14672846161181,54.79192165374217,True,normal
0000_0997_1002.png,997,1002,120.75884708485705,57.106361019184476,27,255,0.999840087890625,120.77340032896197,57.0993305955613,True,normal
0000_0997_1003.png,997,1003,114.30736494348405,51.12104359418423,27,255,0.9997797410031583,114.32599349879142,51.11126360513237,True,normal
0000_0997_1004.png,997,1004,116.79353307845744,51.522544787391475,27,255,0.9998650863322806,116.80527809999091,51.5160975111345,True,normal
0000_0997_1005.png,997,1005,107.47325221284908,50.64795825503973,26,255,0.9997492104388298,107.4927710661521,50.63931218477424,True,normal
0000_0997_1006.png,997,1006,105.53909022554438,45.884761513515215,25,255,0.9998928118766622,105.547234716217,45.8804763934118,True,normal
0000_0997_1007.png,997,1007,85.65541420794548,60.79482934273972,23,255,0.9840346316073804,86.56974361992727,60.85714371820625,True,normal
0000_0998_0992.png,998,992,114.93702582176695,73.54529101590134,25,255,0.9908717638380984,115.72404958504168,73.42258846116297,True,normal
0000_0998_0993.png,998,993,105.13788778102145,51.995728005855675,27,255,0.9991063284366689,105.20529907312681,51.970076357582556,True,normal
0000_0998_0994.png,998,994,113.13280892879405,57.257953811724285,26,255,0.9989466241065492,113.22075155395896,57.224016834369955,True,normal
0000_0998_0995.png,998,995,117.15848328935338,59.497313283733924,26,255,0.9992225809300199,117.2264514486886,59.470513495444244,True,normal
0000_0998_0996.png,998,996,122.72219657735621,62.424316564090645,27,255,0.9990486047623005,122.8107921487284,62.387946040133386,True,normal
0000_0998_0997.png,998,997,124.44672494441905,61.89425847763693,27,255,0.9993243018617022,124.51086288410055,61.86599434970281,True,normal
0000_0998_0998.png,998,998,126.47920649102393,62.681087172809065,26,255,0.9994684876786901,126.53082176700805,62.657764378547206,True,normal
0000_0998_0999.png,998,999,126.01278863135805,62.311552751134954,26,255,0.9991223404255319,126.09783485017186,62.27277593137948,True,normal
0000_0998_1000.png,998,1000,122.88042492156333,60.34424624680862,26,255,0.9988361764461436,122.98979027286941,60.2942190036047,True,normal
0000_0998_1001.png,998,1001,122.13062857120595,59.678151324503496,26,255,0.9990671101022274,122.21731437797345,59.63850889795465,True,normal
0000_0998_1002.png,998,1002,119.67640086072556,57.86438640866004,26,255,0.9981133124168883,119.84730019637387,57.7852478096201,True,normal
0000_0998_1003.png,998,1003,116.85798348934092,55.916596076200946,27,255,0.9986554084940159,116.97545387422781,55.862440295505415,True,normal
0000_0998_1004.png,998,1004,116.67018514430269,56.066305693176716,26,255,0.9987634796791889,116.77785367498161,56.01738058506543,True,normal
0000_0998_1005.png,998,1005,108.10708393502743,51.03425504532803,26,255,0.9987979450631649,108.20167512747906,50.99201619272672,True,normal
0000_0998_1006.png,998,1006,103.57664004062084,49.98347911111452,27,255,0.9993572998046875,103.62418091258655,49.96436833169274,True,normal
0000_0998_1007.png,998,1007,94.36085362211188,63.566047161697306,23,255,0.9852272715467087,95.33739331642124,63.53464905845788,True,normal
0000_0999_0992.png,999,992,126.64940927059092,73.82045525002236,25,255,0.9936658883602061,127.26833978673221,73.64587654261572,True,normal
0000_0999_0993.png,999,993,107.70005471087516,49.5935820193613,27,255,0.9999729107795877,107.70216748464216,49.59259235442317,True,normal
0000_0999_0994.png,999,994,114.21713110091838,54.99504323287434,26,255,0.9998746831366356,114.22777193108917,54.99027399213333,True,normal
