filename,x,y,valid_mean
0000_1006_1001.png,1006,1001,147.85704619599287
0000_1006_1002.png,1006,1002,147.015616701972
0000_1006_1003.png,1006,1003,146.71918703215252
0000_1006_1004.png,1006,1004,145.7314669488488
0000_1006_1005.png,1006,1005,145.2772673278727
0000_1006_1006.png,1006,1006,145.57876792633252
0000_1006_1007.png,1006,1007,104.82455460642281
0000_1007_0992.png,1007,992,104.24893521991129
0000_1007_0993.png,1007,993,142.26140714427487
0000_1007_0994.png,1007,994,144.83628744096472
0000_1007_0995.png,1007,995,145.6771368249455
0000_1007_0996.png,1007,996,146.27075212899743
0000_1007_0997.png,1007,997,146.33905523356358
0000_1007_0998.png,1007,998,146.7511553579914
0000_1007_0999.png,1007,999,146.74505073164983
0000_1007_1000.png,1007,1000,147.68137913706104
0000_1007_1001.png,1007,1001,148.1431665387521
0000_1007_1002.png,1007,1002,147.6473073448773
0000_1007_1003.png,1007,1003,147.77068451664843
0000_1007_1004.png,1007,1004,146.77723678403987
0000_1007_1005.png,1007,1005,145.89900634706916
0000_1007_1006.png,1007,1006,142.83905257079817
0000_1007_1007.png,1007,1007,78.41962730775485
0000_1008_0992.png,1008,992,33.85049020042136
0000_1008_0993.png,1008,993,136.9831990132348
0000_1008_0994.png,1008,994,142.97453572652856
0000_1008_0995.png,1008,995,144.36575848365806
0000_1008_0996.png,1008,996,146.03750783524265
0000_1008_0997.png,1008,997,146.25498964766916
0000_1008_0998.png,1008,998,146.63646612854427
